panel,figure_label,method,program,seed,rqvi_gp,flashier_factor,gene,gene_effect,mean_log_expr,source_column,above_0p1,abs_above_0p1,rank_positive_effect,rank_abs_effect
Fig7g,Figure 7g,Flashier,Flashier F35,,,35,Camk1d,0.117319684211796,1.0574536139077015,V35,True,True,52,52
Fig7g,Figure 7g,Flashier,Flashier F35,,,35,Cebpb,0.116492481960698,0.1873568529145369,V35,True,True,53,53
Fig7g,Figure 7g,Flashier,Flashier F35,,,35,Rgs2,0.112772589210993,0.1153435661876803,V35,True,True,54,54
Fig7g,Figure 7g,Flashier,Flashier F35,,,35,Tagln2,0.112177201295526,0.5945671620345071,V35,True,True,55,55
Fig7g,Figure 7g,Flashier,Flashier F35,,,35,Irf1,0.11003968675402,0.295614863167827,V35,True,True,56,56
Fig7g,Figure 7g,Flashier,Flashier F35,,,35,Rhob,0.101265715655022,0.0443980635407078,V35,True,True,57,57
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Xcl1,0.54451704,0.1518471722562817,96,True,True,1,1
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Tyrobp,0.4246056,0.1790052970195516,96,True,True,2,2
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Fcer1g,0.38897538,0.2936685703866989,96,True,True,3,3
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Cd7,0.31709206,0.5595129345062143,96,True,True,4,4
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Cd160,0.30241477,0.1635392549818794,96,True,True,5,5
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Nkg7,0.26849425,0.7700028486766818,96,True,True,6,6
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Anxa2,0.26757455,0.228858558444483,96,True,True,7,7
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Ctsw,0.2642542,0.5393402318387145,96,True,True,8,8
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Ly6c2,0.25887126,0.3447144581169442,96,True,True,9,10
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Klre1,0.25878382,0.0393502320990213,96,True,True,10,11
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Klra4,0.25321376,0.0007286567809567,96,True,True,11,12
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Il2rb,0.25226265,0.3744573671944127,96,True,True,12,13
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Klra7,0.2478795,0.043175109807874,96,True,True,13,14
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Klrc1,0.24527597,0.0818292900949388,96,True,True,14,16
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Klrk1,0.24422455,0.0811579336554197,96,True,True,15,17
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Efhd2,0.23804289,0.2247992715354075,96,True,True,16,18
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Klrb1c,0.23678821,0.0312620333411744,96,True,True,17,19
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Hopx,0.20274821,0.2721604724496617,96,True,True,18,22
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Gzmb,0.20172763,0.3141559392407524,96,True,True,19,23
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,S100a6,0.18088901,0.5167524225299902,96,True,True,20,27
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Ncr1,0.16338077,0.0064657278602139,96,True,True,21,30
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Gimap7,0.16037965,0.2654478511371785,96,True,True,22,32
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Cd52,0.15960658,1.494058174640471,96,True,True,23,33
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Klrh1,0.1512869,0.0205222266513964,96,True,True,24,34
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Ccl5,0.14571214,1.2131170139221887,96,True,True,25,36
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Slamf7,0.14425604,0.0814592883576533,96,True,True,26,37
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Fasl,0.13762301,0.1015713536465486,96,True,True,27,39
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Car2,0.13583487,0.0812957973552096,96,True,True,28,43
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Hcst,0.13309205,0.7024110879031717,96,True,True,29,44
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Ccl4,0.13164127,0.1143485585684881,96,True,True,30,45
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Klrd1,0.12962085,0.3060828200455726,96,True,True,31,49
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Klra8,0.12902983,0.0006229414374861,96,True,True,32,50
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Klra5,0.12329483,0.0344615292595038,96,True,True,33,53
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Rgs1,0.120908976,0.435998345422072,96,True,True,34,54
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Klra1,0.118162274,0.020784925655048,96,True,True,35,56
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Cd82,0.112748176,0.3594609779417639,96,True,True,36,64
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Ahnak,0.11174345,0.3041799837137325,96,True,True,37,66
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Gimap4,0.111303926,0.4907636084410767,96,True,True,38,67
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Bcl2,0.1105507,0.3694882840888007,96,True,True,39,69
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Mfsd10,0.10988386,0.1037433624881523,96,True,True,40,72
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Klra6,0.10718912,0.01883219772117,96,True,True,41,76
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Pglyrp1,0.106588736,0.1433585264654464,96,True,True,42,78
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Chsy1,0.105680645,0.086021653091039,96,True,True,43,79
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Cst7,0.10361987,0.2211911299338021,96,True,True,44,82
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Txk,0.10311633,0.2327585890572368,96,True,True,45,83
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Gzma,0.10068321,0.4361312496317905,96,True,True,46,87
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Car10,0.100431524,0.0003042161080975,96,True,True,47,88
FigS7g,Figure S7g,RQVI,"RQVI GP96 (seed 6), best match for Flashier F22",6,96,22,Ikzf2,0.10029358,0.2760683978341959,96,True,True,48,89
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Gzmb,0.71953654,0.3141559392407524,112,True,True,1,1
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Gzma,0.6959233,0.4361312496317905,112,True,True,2,2
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Fcer1g,0.6577444,0.2936685703866989,112,True,True,3,3
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Cd7,0.6542082,0.5595129345062143,112,True,True,4,4
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Xcl1,0.6228276,0.1518471722562817,112,True,True,5,5
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Tyrobp,0.5408702,0.1790052970195516,112,True,True,6,6
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Cd160,0.51826215,0.1635392549818794,112,True,True,7,7
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Efhd2,0.4629209,0.2247992715354075,112,True,True,8,8
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Ctsw,0.44705784,0.5393402318387145,112,True,True,9,9
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Klrb1c,0.43967515,0.0312620333411744,112,True,True,10,10
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Cxcr6,0.41247457,0.2080617062728251,112,True,True,11,12
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Ccl5,0.38703346,1.2131170139221887,112,True,True,12,13
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Klre1,0.37394512,0.0393502320990213,112,True,True,13,14
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Ccl4,0.3633499,0.1143485585684881,112,True,True,14,15
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Nkg7,0.34418464,0.7700028486766818,112,True,True,15,16
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Klra7,0.33227897,0.043175109807874,112,True,True,16,17
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Slamf7,0.3308724,0.0814592883576533,112,True,True,17,18
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Klrc1,0.3251679,0.0818292900949388,112,True,True,18,19
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Rgs1,0.31554818,0.435998345422072,112,True,True,19,20
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Il2rb,0.31108695,0.3744573671944127,112,True,True,20,21
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Fasl,0.26723552,0.1015713536465486,112,True,True,21,23
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Fgl2,0.25977647,0.1060807345575677,112,True,True,22,24
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Id2,0.2516182,0.2102022367937162,112,True,True,23,27
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Gimap7,0.25140107,0.2654478511371785,112,True,True,24,28
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Gimap4,0.2511199,0.4907636084410767,112,True,True,25,29
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Hopx,0.24566162,0.2721604724496617,112,True,True,26,30
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Klrk1,0.22710603,0.0811579336554197,112,True,True,27,32
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Hba-a2,0.22100717,0.0014984502134969,112,True,True,28,33
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Srgn,0.2160815,0.9423947321893886,112,True,True,29,35
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Klra1,0.21376735,0.020784925655048,112,True,True,30,36
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Cd52,0.2104218,1.494058174640471,112,True,True,31,38
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Ctsd,0.20855784,0.3334824159465871,112,True,True,32,39
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Cd3g,0.205791,1.2131704498001896,112,True,True,33,41
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Klrd1,0.20018709,0.3060828200455726,112,True,True,34,44
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Chsy1,0.19323067,0.086021653091039,112,True,True,35,48
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Hcst,0.19031513,0.7024110879031717,112,True,True,36,50
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Cd244a,0.18889523,0.0590071498966875,112,True,True,37,52
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Klra4,0.18844019,0.0007286567809567,112,True,True,38,53
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Zfp683,0.18631467,0.0169030332208653,112,True,True,39,55
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Mfsd10,0.18066868,0.1037433624881523,112,True,True,40,59
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Klri2,0.17985766,0.002691889882808,112,True,True,41,60
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Abi3,0.17962047,0.1218827874080892,112,True,True,42,61
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Ncr1,0.17528272,0.0064657278602139,112,True,True,43,63
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Car2,0.17393589,0.0812957973552096,112,True,True,44,64
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Emid1,0.17094347,0.0351474989828539,112,True,True,45,68
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Padi2,0.17058313,0.0818783060915337,112,True,True,46,69
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Cst7,0.16478884,0.2211911299338021,112,True,True,47,71
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,S100a6,0.16379488,0.5167524225299902,112,True,True,48,72
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Dusp2,0.16359472,0.2214734665654326,112,True,True,49,73
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Prss2,0.16292053,0.0019168615166994,112,True,True,50,75
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Hba-a1,0.15935478,0.0019334422320337,112,True,True,51,77
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Cish,0.14759852,0.0871224302332308,112,True,True,52,80
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Lax1,0.14612752,0.1104986888570485,112,True,True,53,81
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Gimap3,0.14549398,0.6999573949399311,112,True,True,54,82
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Rgs3,0.14538932,0.1100745002984913,112,True,True,55,84
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Gem,0.14489788,0.0783500290293488,112,True,True,56,85
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Itga1,0.14366263,0.0625324759761352,112,True,True,57,86
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Lrrk1,0.14275955,0.0419852930253345,112,True,True,58,88
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Cited4,0.14082119,0.0363143962655951,112,True,True,59,93
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Isg20,0.1387373,0.0745739945084273,112,True,True,60,96
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Gzmc,0.13424572,0.0117699020842554,112,True,True,61,97
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Itgax,0.13423076,0.0221597403388283,112,True,True,62,98
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Klrc2,0.13369058,0.0144167660898758,112,True,True,63,99
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Gzmk,0.13262734,0.0818554411345984,112,True,True,64,100
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Mef2a,0.13235849,0.1220053418820685,112,True,True,65,101
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Klra5,0.13087797,0.0344615292595038,112,True,True,66,103
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Anxa2,0.13008904,0.228858558444483,112,True,True,67,105
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Sh2d2a,0.12941489,0.3137628841265109,112,True,True,68,107
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Cd226,0.12903142,0.1808283912489383,112,True,True,69,108
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Trip4,0.12787509,0.0541668552384021,112,True,True,70,111
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Itgae,0.12568212,0.171570229584698,112,True,True,71,114
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Itgb2,0.12478858,0.3922308021133208,112,True,True,72,116
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Txk,0.123731524,0.2327585890572368,112,True,True,73,119
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Ifitm10,0.122534156,0.0556567964380717,112,True,True,74,121
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Tbx21,0.12127744,0.0886651410142001,112,True,True,75,123
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Tmem273,0.120664485,0.0175530389430129,112,True,True,76,125
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Litaf,0.11925526,0.152149102983388,112,True,True,77,128
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Klrh1,0.11850999,0.0205222266513964,112,True,True,78,130
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Cd82,0.11705974,0.3594609779417639,112,True,True,79,131
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Ccl3,0.11634883,0.0333580369748707,112,True,True,80,132
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Gimap5,0.11580628,0.2828709548763143,112,True,True,81,133
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Nedd4,0.11256288,0.0627933147847353,112,True,True,82,136
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Klra9,0.11162086,0.0083644595003346,112,True,True,83,137
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Fth1,0.11016774,1.5064878889552369,112,True,True,84,139
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Sulf2,0.1072842,0.0185368349737992,112,True,True,85,142
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Chn2,0.105716884,0.1432651064830422,112,True,True,86,145
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Lat2,0.10547626,0.0404328563734319,112,True,True,87,147
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,St3gal6,0.10522367,0.0838742503033268,112,True,True,88,148
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Hic1,0.10363787,0.0316991675324271,112,True,True,89,151
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Klra6,0.1029162,0.01883219772117,112,True,True,90,152
FigS7h,Figure S7h,RQVI,"RQVI GP112 (seed 5), best match for Flashier F30",5,112,30,Ptpn6,0.10013622,0.2804975165028405,112,True,True,91,154
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Lef1,0.46330762,0.5657883939329592,110,True,True,1,10
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Tpt1,0.43478298,1.935185996017276,110,True,True,2,11
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Klf2,0.4230492,0.7539940142229535,110,True,True,3,13
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Ccr7,0.39697832,0.4167547181375548,110,True,True,4,15
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Il7r,0.3767224,0.5220813636442421,110,True,True,5,16
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Atp1b3,0.338265,0.5319206838603104,110,True,True,6,21
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Tcf7,0.315432,0.6076651414606652,110,True,True,7,24
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Dapl1,0.30696094,0.1300497249894696,110,True,True,8,25
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Sell,0.29181874,0.2976891673771832,110,True,True,9,27
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Tubb5,0.28838253,0.4936079147733681,110,True,True,10,29
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Cd8b1,0.28678823,0.4158294001918696,110,True,True,11,30
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Sidt1,0.28425163,0.1869640689009959,110,True,True,12,31
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Dgka,0.27612332,0.4498650800748109,110,True,True,13,32
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Peli1,0.2726394,0.4204713953223545,110,True,True,14,33
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Klf3,0.25026122,0.2608009364224498,110,True,True,15,35
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Crlf3,0.24617106,0.3431058252801439,110,True,True,16,37
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Rapgef6,0.23822236,0.5687149156720155,110,True,True,17,42
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Fam241a,0.23756804,0.1144390548097072,110,True,True,18,43
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Try5,0.23695552,0.0002108399318907,110,True,True,19,44
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Satb1,0.23438406,0.389834846829167,110,True,True,20,45
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Cmah,0.23351958,0.1755848299841984,110,True,True,21,46
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Smc4,0.22896677,0.3458156120257382,110,True,True,22,47
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Prss2,0.2151781,0.0019168615166994,110,True,True,23,52
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Lars2,0.21021652,1.0727836278023664,110,True,True,24,53
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Tsc22d3,0.20994678,0.3551576273179881,110,True,True,25,54
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Foxp1,0.20732033,0.4968259844769812,110,True,True,26,56
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Arl4c,0.20458406,0.2620361127097733,110,True,True,27,57
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Grap2,0.19522649,0.4746858115710808,110,True,True,28,64
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Ripor2,0.19277883,0.5738100872161405,110,True,True,29,66
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Macf1,0.1917997,0.4346645937879448,110,True,True,30,67
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Actn1,0.1862117,0.2298992351680714,110,True,True,31,71
